mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,y_pred_mean,ratio_y11_over_pred,ratio_y11_over_base,ratio_pred_over_base,delta,ci_low,ci_high,p_value,p_adj,significant,pattern,pattern_cn
DeadStoreElimination-initial,binop-extract-shuffle,13.910933029225575,8.58137778244591,9.124812719838268,8.450699491890303,5.628915399024039,1.5013015639488052,0.6074861746610505,0.4046396734998445,-0.4063324411652842,-0.7937032221342053,-0.018961660196363195,0.03978817517762101,0.07825636350100816,False,independent,线性/无显著交互
ReferencePropagation,cleanups,13.910933029225575,9.192023071034605,20.527099733101917,8.84941333697786,13.563833132665529,0.6524271752994351,0.63614807995884,0.9750484100648877,0.42705575475050495,0.019280985524149308,0.8348305239768605,0.04010405948374651,0.07878430620475647,False,independent,线性/无显著交互
JumpThreading,promote-alloca-to-vector,13.910933029225575,8.761111146790661,8.57309355787084,8.103782763219005,5.3993377277097565,1.5008845847204295,0.5825477519152534,0.3881362749979639,-0.4060546574367554,-0.7946755389137687,-0.017433775959741993,0.04056716980657038,0.07959988401762036,False,independent,线性/无显著交互
ImpossiblePredicates,cgp-ext-ld-promotion,13.910933029225575,8.676638329635118,20.167415099643122,8.346572161128675,12.57898133041095,0.6635332338835735,0.6000008873303684,0.9042514476910846,0.41017633771736595,0.01691339204943826,0.8034392833852937,0.04092437563768536,0.08020597822734084,False,independent,线性/无显著交互
MatchBranchSimplification,strictnode-mutation,13.910933029225575,11.718660312826751,21.90473267768039,8.655223073038721,18.452689043482703,0.4690494189027509,0.6221885372357773,1.3264882380437977,0.7570471452921916,0.029712584047844937,1.4843817065365383,0.04134349299693607,0.08064653158039232,False,independent,线性/无显著交互
SingleUseConsts,expand-reductions,13.910933029225575,9.010467708199002,9.339921442449477,9.648330764340667,6.049706398377471,1.5948428120294145,0.6935789816592763,0.43488861499567294,-0.46677518092861536,-0.9151478886686519,-0.018402473188578794,0.04130613363082891,0.08064653158039232,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,loop-idiom-vectorize-all,13.910933029225575,8.84041150143059,9.316961119385187,9.106352192698044,5.920937874199497,1.537991511847979,0.6546183619435479,0.42563197319404517,-0.43047735211372284,-0.8439838151952264,-0.016970889032219327,0.04130640517750539,0.08064653158039232,False,independent,线性/无显著交互
InstSimplify-before-inline,machine-licm,13.910933029225575,8.72924740928054,8.811063987470952,8.293874420507073,5.529029384588855,1.5000597471275359,0.5962126625929702,0.39745927702857026,-0.40550493873327165,-0.7949279563602505,-0.01608192110629275,0.041256621196607224,0.08064653158039232,False,independent,线性/无显著交互
JumpThreading,layout-fsprofile-loader,13.910933029225575,8.761111146790661,9.300157576444928,8.975850760229763,5.857242935374643,1.5324361409051999,0.6452371484624602,0.42105320491940557,-0.42685871807760156,-0.8371678072938642,-0.016549628861338928,0.04144446873813057,0.08074861279964406,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,lsr,13.910933029225575,8.84041150143059,9.026266901172004,8.68248182230918,5.736201415135811,1.5136291761651142,0.6241480570762648,0.4123520257832157,-0.414510195137304,-0.8136475135144673,-0.015372876760140763,0.04180160323518134,0.08134895823024739,False,independent,线性/无显著交互
GVN,vp,13.910933029225575,8.57076201274343,8.960885344451901,8.265017500180678,5.520953594516244,1.4970271636389065,0.5941382567809539,0.39687874155653213,-0.40348125065623686,-0.7925253492120901,-0.014437152100383599,0.04207938230631614,0.08179364710595409,False,independent,线性/无显著交互
InstSimplify-before-inline,lftr,13.910933029225575,8.72924740928054,8.67654948427037,8.13795610828619,5.444620209725643,1.4946783788058315,0.5850043337272275,0.3913914471651184,-0.4019110524650489,-0.7903814086200369,-0.01344069631006084,0.042579225483987626,0.08266843778177715,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,ra-fsprofile-loader,13.910933029225575,8.84041150143059,9.162723724123492,8.724891746763427,5.822919859149208,1.4983705697159,0.6271967328455426,0.4185858595477238,-0.40437823081490265,-0.7955189211939289,-0.013237540435876494,0.04273066025934913,0.08286553274593406,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,nounwind-inference,13.910933029225575,8.84041150143059,8.955219789010709,8.557505221585874,5.691050906095577,1.5036775039949286,0.615164001121086,0.40910634061275464,-0.40791377699991926,-0.8027801734684061,-0.013047380531432395,0.04289167134920602,0.08308071696578995,False,independent,线性/无显著交互
UnreachableEnumBranching,binop-extract-shuffle,13.910933029225575,9.56850075336102,9.124812719838268,9.358232339230222,6.276414184484884,1.4910157399050405,0.6727249940438537,0.45118570920431594,-0.39945759233656597,-0.7862434898773663,-0.012671694795765742,0.04294828338205403,0.0830934154011768,False,independent,线性/无显著交互
ImpossiblePredicates,2addr-hack,13.910933029225575,8.676638329635118,8.94395966643485,8.339260222066853,5.578598006148215,1.4948666695245099,0.5994752619789661,0.40102256221262084,-0.402037018600955,-0.7919139310693974,-0.012160106132512505,0.043266141692661186,0.08351371536025298,False,independent,线性/无显著交互
InstSimplify-after-simplifycfg,loop-idiom-vectorize-bytecmp,13.910933029225575,9.00170950741493,8.868978008398697,8.56604060624305,5.739080440652582,1.492580683408058,0.6157775749654316,0.41255898713589584,-0.40050662405835213,-0.7888411066300222,-0.012172141486682109,0.043234736435245,0.08351371536025298,False,independent,线性/无显著交互
ReferencePropagation,2addr-hack,13.910933029225575,9.192023071034605,8.94395966643485,8.839898080421134,5.909961857163001,1.495762289854204,0.6354640671369297,0.42484295228412944,-0.4026359697705142,-0.7933976251555667,-0.011874314385461715,0.043429076463449956,0.0837308558993344,False,independent,线性/无显著交互
MatchBranchSimplification,complex-addr-modes,13.910933029225575,11.718660312826751,23.05844395189315,8.899408137212372,19.424582912367967,0.4581518263409386,0.6397420013823332,1.3963537076599195,0.7805546512404589,0.020456620771362122,1.5406526817095556,0.04414096331593109,0.08500463933230348,False,independent,线性/无显著交互
DestinationPropagation,ifcvt-simple-false,13.910933029225575,8.834091821461794,18.109045607759686,20.012213994326697,11.50008927236525,1.7401790125591554,1.4385960993617681,0.8266943164922607,-0.5539879887156971,-1.093718940698455,-0.01425703673293921,0.04424381245193176,0.08510397296663584,False,independent,线性/无显著交互
JumpThreading,mr-partial-inlining,13.910933029225575,8.761111146790661,22.087867357556885,9.25121068924674,13.910947634394457,0.6650309477388414,0.665031645958672,1.000001049905772,0.4079217014559946,0.010298732207367711,0.8055446707046214,0.04435023547364336,0.08520994315537961,False,independent,线性/无显著交互
MatchBranchSimplification,mr-partial-inlining,13.910933029225575,11.718660312826751,22.087867357556885,8.793307211732097,18.606962886974163,0.4725815419284717,0.6321148404106451,1.3375783527878875,0.7495449714277869,0.018396726228902982,1.4806932166266709,0.044503592057057784,0.08530711641422162,False,independent,线性/无显著交互
ImpossiblePredicates,machine-licm,13.910933029225575,8.676638329635118,8.811063987470952,8.207267293418097,5.495707251119885,1.4933960122686056,0.5899868309462344,0.39506388533205616,-0.40105272937926184,-0.7922453592862794,-0.00986009947224431,0.04449449212026302,0.08530711641422162,False,independent,线性/无显著交互
UnreachableEnumBranching,nofree-inference,13.910933029225575,9.56850075336102,8.89841079921425,9.1159152390039,6.120685812886658,1.4893617345642876,0.6553058101747893,0.43999103439198994,-0.3983476621181792,-0.7871282411947929,-0.00956708304156556,0.04461869378872696,0.08542910229444839,False,independent,线性/无显著交互
MatchBranchSimplification,ifcvt-forked-diamond,13.910933029225575,11.718660312826751,26.282051590637995,10.019872205354092,22.140170919363598,0.4525652598549183,0.7202875741190957,1.5915662071587262,0.7928233055671052,0.016185351397880132,1.5694612597363302,0.045408886431834716,0.08684187958161937,False,independent,线性/无显著交互
ReferencePropagation,promote-alloca-to-vector,13.910933029225575,9.192023071034605,8.57309355787084,8.521640191452335,5.6649021031534605,1.5042872826890732,0.6125858109983825,0.40722661026776774,-0.40831921971334273,-0.8084072337506075,-0.008231205676077935,0.04546528529494798,0.08684968192130453,False,independent,线性/无显著交互
SingleUseConsts,ra-fsprofile-loader,13.910933029225575,9.010467708199002,9.162723724123492,9.085007028819767,5.934930896576948,1.5307687969980692,0.6530839455364362,0.426637874261073,-0.42577009090077444,-0.8432624779418083,-0.008277703859740582,0.045623362325924344,0.08685838103782005,False,independent,线性/无显著交互
ImpossiblePredicates,partial-inlining,13.910933029225575,8.676638329635118,20.87007008615405,8.657411673234014,13.017246914441971,0.6650724020321883,0.6223458667398943,0.9357565655081472,0.40785936901638786,0.008056840677811317,0.8076618973549644,0.045554496027432556,0.08685838103782005,False,independent,线性/无显著交互
InstSimplify-before-inline,2addr-hack,13.910933029225575,8.72924740928054,8.94395966643485,8.333084795692747,5.6124227313085155,1.4847571529505794,0.5990313358698307,0.4034540831673431,-0.3952512255150107,-0.7828242669440315,-0.007678184085989803,0.04562681220781872,0.08685838103782005,False,independent,线性/无显著交互
MatchBranchSimplification,partial-libcall-inlining,13.910933029225575,11.718660312826751,21.426927733362056,8.545523388357227,18.050183055818742,0.47343139745070073,0.6143026762046714,1.297553731147795,0.747748260800531,0.013191192814393737,1.4823053287866683,0.046021319044956766,0.08730901670243227,False,independent,线性/无显著交互
SingleUseConsts,loop-idiom-vectorize-bytecmp,13.910933029225575,9.010467708199002,8.868978008398697,8.59936222557621,5.744664271009891,1.496930337421524,0.618172929702828,0.41296038583040307,-0.40341656956615335,-0.7995846716708832,-0.007248467461423491,0.045949051546720465,0.08730901670243227,False,independent,线性/无显著交互
GVN,early-taildup,13.910933029225575,8.57076201274343,21.050339634471417,8.740374744263724,12.969471631804621,0.673919107300407,0.6283097421216112,0.9323221961141621,0.3946451941147937,0.006986743558454633,0.7823036446711328,0.04600744985650396,0.08730901670243227,False,independent,线性/无显著交互
InstSimplify-before-inline,whole-program-visibility,13.910933029225575,8.72924740928054,8.783684574489987,8.175513015400503,5.511848533431741,1.483261552964035,0.587704145956602,0.39622421600706875,-0.3942434150789431,-0.7818535706049858,-0.006633259552900395,0.046202138026225636,0.08755199671636366,False,independent,线性/无显著交互
DestinationPropagation,peephole,13.910933029225575,8.834091821461794,20.92310751346082,20.117562182745548,13.287149939972068,1.514061501046615,1.4461691491491206,0.9551587885627084,-0.4147957757533778,-0.8227498945447795,-0.006841656961976084,0.04627563157966397,0.08759127528191811,False,independent,线性/无显著交互
MatchBranchSimplification,tail-duplicate,13.910933029225575,11.718660312826751,21.98178423443223,8.825363182263462,18.517597775215673,0.4765933081274455,0.6344192128394405,1.33115426091923,0.7410917552732963,0.012034702756503757,1.4701488077900888,0.04633221481656258,0.08759849270557389,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,early-ifcvt,13.910933029225575,8.84041150143059,21.366580184932843,9.122715674661256,13.578482537172762,0.6718508971592888,0.6557946656414261,0.9761014957548595,0.3977188423050739,0.005905894385593524,0.7895317902245543,0.04664123773926221,0.08808242849507994,False,independent,线性/无显著交互
ImpossiblePredicates,advanced-peeling,13.910933029225575,8.676638329635118,8.882646671192484,8.248153714733993,5.540355374722488,1.4887409122464708,0.5929259883147586,0.3982734560710426,-0.3979307373842551,-0.7913564517656095,-0.004505023002900677,0.0474296264690508,0.08946952265752765,False,independent,线性/无显著交互
JumpThreading,machine-licm,13.910933029225575,8.761111146790661,8.811063987470952,8.234240813700431,5.549211598786266,1.4838577817975873,0.5919258468429873,0.3989100937462562,-0.39464530578457957,-0.7851098847095791,-0.004180726859580042,0.04759286229579107,0.08967554076164946,False,independent,线性/无显著交互
ImpossiblePredicates,vp,13.910933029225575,8.676638329635118,8.960885344451901,8.306708059113491,5.589155025316467,1.4862189403385089,0.5971352203092252,0.401781463081892,-0.3962352707984387,-0.7886975900991646,-0.0037729514977127288,0.047833737858023806,0.0900272163767795,False,independent,线性/无显著交互
EnumSizeOpt,vector-combine,13.910933029225575,8.47961135397163,9.225304258055099,8.339767404428923,5.623418254268007,1.4830423467255505,0.5995117212416915,0.4042445062781719,-0.3940956175192216,-0.7845690412178957,-0.0036221938205475146,0.04790820397287554,0.09006525322194044,False,independent,线性/无显著交互
MatchBranchSimplification,preheader-prot,13.910933029225575,11.718660312826751,22.559797938430506,9.05825364404878,19.00452027272781,0.4766367955653008,0.6511607542799777,1.3661571249607112,0.7410005130061523,0.006343270311137017,1.4756577557011676,0.048050302978418724,0.0902302069504243,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,whole-program-visibility,13.910933029225575,8.84041150143059,8.783684574489987,8.308817841525087,5.582040110043044,1.488491246520444,0.5972868839256888,0.4012700009636807,-0.39776302071770164,-0.7925086909931902,-0.003017350442213018,0.04827021165602008,0.09047714207444876,False,independent,线性/无显著交互
ReferencePropagation,expand-reductions,13.910933029225575,9.192023071034605,9.339921442449477,9.176384211623832,6.171604248275634,1.4868717828411864,0.659652676951654,0.4436513521637742,-0.3966744383677834,-0.7903759628805749,-0.0029729138549918765,0.04829081197467566,0.09047714207444876,False,independent,线性/无显著交互
JumpThreading,peephole,13.910933029225575,8.761111146790661,20.92310751346082,8.772482741940717,13.177381421976836,0.6657227609204843,0.6306178545688164,0.9472679793866008,0.40688197000236137,0.0022387976347346683,0.8115251423699881,0.0487416959051834,0.09119468320952774,False,independent,线性/无显著交互
ReferencePropagation,whole-program-visibility,13.910933029225575,9.192023071034605,8.783684574489987,8.632642705967179,5.804055780282737,1.4873466129139528,0.6205653271301644,0.4172297981802483,-0.3969937357519151,-0.7918765445901537,-0.0021109269136765363,0.04878366186148231,0.09119468320952774,False,independent,线性/无显著交互
JumpThreading,complex-addr-modes,13.910933029225575,8.761111146790661,23.05844395189315,9.102191061173672,14.522217158989886,0.6267769557170558,0.6543192352411457,1.0439427124320173,0.46716453414571735,0.0019065691212431513,0.9324224991701915,0.04906437482979653,0.09141061977268489,False,independent,线性/无显著交互
JumpThreading,loop-level-heuristics,13.910933029225575,8.761111146790661,9.395879850213671,9.156036823158807,5.91752886141207,1.547273707926445,0.658189986532379,0.42538691322716404,-0.4364944841416567,-0.8711196549434448,-0.0018693133398685613,0.04901859246333595,0.09141061977268489,False,independent,线性/无显著交互
InstSimplify-before-inline,advanced-peeling,13.910933029225575,8.72924740928054,8.882646671192484,8.266559295357379,5.573948223254296,1.483070700382471,0.5942490901214251,0.4006883083646474,-0.3941147359118595,-0.7865971011180655,-0.0016323707056535852,0.04905057165232374,0.09141061977268489,False,independent,线性/无显著交互
SingleUseConsts,last-run-tracking,13.910933029225575,9.010467708199002,8.829790563863092,8.506945432069115,5.719281559238288,1.487415043997606,0.6115294649321376,0.41113572664195924,-0.397039743527702,-0.7927004743715977,-0.0013790126838063022,0.04920266640092863,0.09156550025284924,False,independent,线性/无显著交互
DestinationPropagation,complex-addr-modes,13.910933029225575,8.834091821461794,23.05844395189315,23.865379365141244,14.64318825366342,1.62979393228593,1.7155843763320766,1.0526388289627622,-0.4884535849162752,-0.9762996247849334,-0.0006075450476170641,0.049711173776390005,0.09240822896842935,False,independent,线性/无显著交互
ImpossiblePredicates,loop-idiom-vectorize-bytecmp,13.910933029225575,8.676638329635118,8.868978008398697,8.163048672064269,5.531829847120402,1.475650715524728,0.5868081353647857,0.39766059081001565,-0.38909905557558044,-0.7781297249181093,-6.83862330516094e-05,0.049955533288469134,0.0927585964864192,False,independent,线性/无显著交互
ImpossiblePredicates,binop-extract-shuffle,13.910933029225575,8.676638329635118,9.124812719838268,8.414687800736537,5.691401118052709,1.4784914340417445,0.6048974416782873,0.40913151591597813,-0.3910222666120049,-0.7821457617070202,0.0001012284830104182,0.05005511123532491,0.09283964765434566,False,independent,线性/无显著交互
GVN,layout-fsprofile-loader,13.910933029225575,8.57076201274343,9.300157576444928,8.471307237383238,5.729984976655418,1.478417006658179,0.608967581080709,0.41190515148173407,-0.39097192526050595,-0.7830932655735541,0.0011494150525421798,0.050671102876758356,0.09366818571872926,False,independent,线性/无显著交互
InstSimplify-before-inline,nounwind-inference,13.910933029225575,8.72924740928054,8.955219789010709,8.289042582097562,5.619488569064833,1.4750528415928394,0.5958653215196317,0.4039620173038581,-0.388693813958795,-0.7784004281513284,0.001012800233738398,0.05059414291377795,0.09366818571872926,False,independent,线性/无显著交互
JumpThreading,loop-idiom-vectorize-bytecmp,13.910933029225575,8.761111146790661,8.868978008398697,8.23210801113579,5.585685872168185,1.4737864247171402,0.5917725284020056,0.4015320798707879,-0.38783488823298384,-0.7768080368965364,0.0011382604305688049,0.05066995548536202,0.09366818571872926,False,independent,线性/无显著交互
UnreachableEnumBranching,adv-copy-opt,13.910933029225575,9.56850075336102,19.309953499367804,8.862260075552248,13.28216477053611,0.6672300960466506,0.6370715793781384,0.9548004251498816,0.4046203209713455,-0.0020802048378383287,0.8113208467805293,0.05117910726577124,0.09450202231499473,False,independent,线性/无显著交互
EnumSizeOpt,loop-level-heuristics,13.910933029225575,8.47961135397163,9.395879850213671,8.49456255663578,5.727395084933461,1.4831459032713938,0.6106393107341898,0.4117189747733482,-0.3941654421811496,-0.7905956218639996,0.00226473750170042,0.051318972482976566,0.09465499369082343,False,independent,线性/无显著交互
ImpossiblePredicates,cgp,13.910933029225575,8.676638329635118,9.091295648435162,8.359079673959402,5.670495582397959,1.4741356469630622,0.6009000012003332,0.4076287025812558,-0.38807181596652907,-0.7790276900679286,0.002884058134870471,0.051709876439068214,0.09506122211574988,False,independent,线性/无显著交互
InstSimplify-after-simplifycfg,lftr,13.910933029225575,9.00170950741493,8.67654948427037,8.274128558218601,5.61456070703697,1.4736911737098648,0.5947932134268369,0.40360777348588345,-0.3877702560150089,-0.7783705640646148,0.0028300520345970193,0.05167888481317795,0.09506122211574988,False,independent,线性/无显著交互
InstSimplify-before-inline,loop-idiom-vectorize-bytecmp,13.910933029225575,8.72924740928054,8.868978008398697,8.175438037022888,5.565371002802561,1.468983475298587,0.5876987560681267,0.4000717271163792,-0.3845706481826481,-0.7720012191241306,0.0028599227588343434,0.05171101419910973,0.09506122211574988,False,independent,线性/无显著交互
UnreachablePropagation,spill-fusing,13.910933029225575,11.021668158938326,18.71019845585808,8.64244251967164,14.824138548802159,0.5829979591205304,0.6212697955999553,1.0656466045561448,0.5395715932886631,-0.005258883022779548,1.0844020696001058,0.05224840050283808,0.09590264501985002,False,independent,线性/无显著交互
JumpThreading,advanced-peeling,13.910933029225575,8.761111146790661,8.882646671192484,8.258152608685684,5.594294401424474,1.4761741188634823,0.5936447678481432,0.40215091178078294,-0.38945368593043206,-0.7827630631690243,0.0038556913081602695,0.0522842733391351,0.09590264501985002,False,independent,线性/无显著交互
ImpossiblePredicates,nounwind-inference,13.910933029225575,8.676638329635118,8.955219789010709,8.213143148503576,5.585621259795747,1.4704081724302072,0.5904092221023943,0.40152743515196837,-0.3855400305678005,-0.7752121827078983,0.004132121572297254,0.052475045984253565,0.09614633149432773,False,independent,线性/无显著交互
UnreachableEnumBranching,loop-idiom-vectorize-bytecmp,13.910933029225575,9.56850075336102,8.868978008398697,9.00663991013251,6.100440752364803,1.4763916700020623,0.6474504543448234,0.4385356999094414,-0.3896010500567755,-0.7846314017039344,0.005429301590383406,0.05322859281711967,0.09741947527719806,False,independent,线性/无显著交互
DestinationPropagation,spill-fusing,13.910933029225575,8.834091821461794,18.71019845585808,19.028048919209866,11.88184939209822,1.6014383191781643,1.3678485029892464,0.8541374879122458,-0.47090217491898567,-0.9494165136827852,0.007612163844813835,0.053753150820955664,0.09826739059605759,False,independent,线性/无显著交互
ReferencePropagation,advanced-peeling,13.910933029225575,9.192023071034605,8.882646671192484,8.803029893260332,5.86944764681938,1.4998055052131938,0.6328137641641999,0.4219305516379252,-0.40533543650996195,-0.8173213546848184,0.006650481664894514,0.05381027593482912,0.09826739059605759,False,independent,线性/无显著交互
MatchBranchSimplification,ifcvt-triangle-false,13.910933029225575,11.718660312826751,21.97516771370885,9.037722044036245,18.512023975194698,0.4882082076031447,0.6496848216470336,1.33075358326452,0.717013309195845,-0.012188629803223328,1.4462152481949135,0.05394990803005717,0.09830608927540604,False,independent,线性/无显著交互
ReferencePropagation,nofree-inference,13.910933029225575,9.192023071034605,8.89841079921425,8.709055736512122,5.879864218315081,1.481166131249161,0.62605834692865,0.4226793562992528,-0.3928297040445865,-0.7922726040529215,0.006613195963748542,0.053911105089014866,0.09830608927540604,False,independent,线性/无显著交互
ReferencePropagation,vector-combine,13.910933029225575,9.192023071034605,9.225304258055099,8.971492207747653,6.095867861573411,1.4717333793111473,0.6449238299759896,0.4382069735197891,-0.3864408757156319,-0.7801635802082505,0.007281828776986632,0.05438590717447234,0.09899189244476325,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,2addr-hack,13.910933029225575,8.84041150143059,8.94395966643485,8.357416995160074,5.683895087221457,1.470367919694583,0.6007804780313383,0.40859193810221955,-0.38551265498097154,-0.7790260291480186,0.008000719186075478,0.054838923605454504,0.09970713382809909,False,independent,线性/无显著交互
JumpThreading,lsr,13.910933029225575,8.761111146790661,9.026266901172004,8.324937741684142,5.684746479307007,1.4644343018615993,0.5984456775253122,0.40865314119217483,-0.38146902582298914,-0.7713794428818705,0.008441391235892326,0.05516595675942382,0.1001920002414043,False,independent,线性/无显著交互
DeadStoreElimination-initial,machine-cse,13.910933029225575,8.58137778244591,13.097641319329869,16.742319514001167,8.079674309696536,2.072152771542841,1.2035367777867316,0.580814693933318,-0.7285880531188029,-1.473484828706305,0.01630872246869919,0.05522676747471911,0.10019282405249587,False,independent,线性/无显著交互
JumpThreading,thinlto-funcattrs,13.910933029225575,8.761111146790661,9.313572270759593,8.630498476489823,5.865691515181913,1.4713522615623207,0.6204111872552294,0.4216605387186209,-0.38618188376129403,-0.7811514066741633,0.00878763915157521,0.05531519959440101,0.10024370232173109,False,independent,线性/无显著交互
SingleUseConsts,partial-inlining,13.910933029225575,9.010467708199002,20.87007008615405,9.133681523382457,13.518079066592255,0.6756641589672953,0.6565829555928019,0.97175933765133,0.3920591326496896,-0.009166505755961118,0.7932847710553403,0.05546428364446676,0.10029489199326233,False,independent,线性/无显著交互
InstSimplify-before-inline,cgp,13.910933029225575,8.72924740928054,9.091295648435162,8.34635514462318,5.704877510327866,1.463020920171081,0.5999852869026301,0.4101002785609311,-0.3805034214375147,-0.7698783986066737,0.008871555731644387,0.055448752569285054,0.10029489199326233,False,independent,线性/无显著交互
ReferencePropagation,lsr,13.910933029225575,9.192023071034605,9.026266901172004,8.758339873570778,5.964348575798444,1.4684486934766894,0.6296011816871177,0.4287525907333392,-0.38420653299831065,-0.7777603302089188,0.00934726421229748,0.05569069895163259,0.10059473368847671,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,layout-fsprofile-loader,13.910933029225575,8.84041150143059,9.300157576444928,8.729230431540937,5.910259206279684,1.4769623677868613,0.6275086231241023,0.4248643274942651,-0.3899875244073612,-0.789646125102156,0.009671076287433633,0.05580296368656157,0.10068795621705676,False,independent,线性/无显著交互
InstSimplify-before-inline,vp,13.910933029225575,8.72924740928054,8.960885344451901,8.212979952843066,5.6230437608735535,1.4605932840129914,0.5903974906347662,0.4042175854818697,-0.37884271209183007,-0.767885767881491,0.01020034369783085,0.05631233832970706,0.10149672272238189,False,independent,线性/无显著交互
ScalarReplacementOfAggregates,licm-promotion,13.910933029225575,8.84041150143059,9.734917921966778,9.0611628791274,6.186549829693839,1.4646552809832971,0.6513698872743288,0.44472572879881417,-0.38161991169784315,-0.7739648837851008,0.010725060389414398,0.05659549629381555,0.10189644668951606,False,independent,线性/无显著交互
EnumSizeOpt,i2p-p2i-opt,13.910933029225575,8.47961135397163,26.494308801172775,9.899380315336003,16.149990892347937,0.6129650710841237,0.7116259056483363,1.160956699196115,0.4894473249562745,-0.015319563632757105,0.9942142135453061,0.05736564277506462,0.10308171163904785,False,independent,线性/无显著交互
UnreachableEnumBranching,memop-opt,13.910933029225575,9.56850075336102,19.489817920276714,8.97254009556139,13.4058827730133,0.6692987136679692,0.6449991583390502,0.9636940056320298,0.4015248107839029,-0.012588171235987267,0.815637792803793,0.057378012984626636,0.10308171163904785,False,independent,线性/无显著交互
Inline,adv-copy-opt,13.910933029225575,9.526326971034546,19.309953499367804,8.775864923893783,13.223622775264785,0.6636505799537267,0.6308609857769072,0.9505920808822229,0.409999503025388,-0.013277798019648124,0.8332768040704241,0.057628049628693834,0.10308465774098251,False,independent,线性/无显著交互
DeadStoreElimination-initial,copyprop,13.910933029225575,8.58137778244591,14.821315855493177,13.386165556503837,9.142974832941382,1.4640930114205926,0.9622766156936239,0.657251013554076,-0.38123594591213816,-0.7747884835819444,0.012316591757668083,0.0576091964122718,0.10308465774098251,False,independent,线性/无显著交互
InstSimplify-after-simplifycfg,global-outlining,13.910933029225575,9.00170950741493,9.022093565686275,8.521621805467252,5.838160909581089,1.4596414757055252,0.612584489305219,0.4196814762399946,-0.37819084097906863,-0.7685964455996042,0.012214763641466841,0.057606989048352375,0.10308465774098251,False,independent,线性/无显著交互
InstSimplify-after-simplifycfg,last-run-tracking,13.910933029225575,9.00170950741493,8.829790563863092,8.339644251728469,5.713722400950547,1.4595816293667099,0.5995028682984566,0.41073610152148304,-0.3781498394271696,-0.7683395481407133,0.012039869286374016,0.0574959612018644,0.10308465774098251,False,independent,线性/无显著交互
InstSimplify-before-inline,early-ifcvt,13.910933029225575,8.72924740928054,21.366580184932843,9.070527062013955,13.407739389777884,0.6765142727139641,0.6520430400288479,0.9638274702070286,0.39080173371659477,-0.013528502601108994,0.7951319700342985,0.058169247153184944,0.10394074302937245,False,independent,线性/无显著交互
UnreachableEnumBranching,promote-alloca-to-vector,13.910933029225575,9.56850075336102,8.57309355787084,8.615827554218962,5.896919494528568,1.4610726095570952,0.6193565547413614,0.4239053902523784,-0.3791708300668928,-0.771629089444519,0.0132874293107334,0.05827275326972714,0.10401373164273876,False,independent,线性/无显著交互
ImpossiblePredicates,adv-copy-opt,13.910933029225575,8.676638329635118,19.309953499367804,8.131438314687907,12.044158527978606,0.6751354439414392,0.5845357962405909,0.8658052269157612,0.3928419505476479,-0.014467862450070756,0.8001517635453665,0.05870718951161269,0.10467662147075947,False,independent,线性/无显著交互
SingleUseConsts,advanced-peeling,13.910933029225575,9.010467708199002,8.882646671192484,8.439078966181196,5.753517814079859,1.4667685473275673,0.6066508226623963,0.4135968307799523,-0.3830617139305659,-0.7808622888584422,0.014738860997310477,0.059109195961409844,0.10528032757075144,False,independent,线性/无显著交互
MatchBranchSimplification,chr,13.910933029225575,11.718660312826751,22.074274897868186,9.230324154054175,18.595512510671366,0.4963737433295904,0.6635301984893553,1.3367552321331664,0.7004261212295386,-0.027159940580467223,1.4280121830395445,0.059182457097401775,0.1052978336352486,False,independent,线性/无显著交互
InstSimplify-after-simplifycfg,machine-licm,13.910933029225575,9.00170950741493,8.811063987470952,8.292032172719631,5.701604507751271,1.4543331024533008,0.5960802309448866,0.40986499581104524,-0.3745474467201766,-0.7643524806306795,0.015257587190326327,0.059662094848254466,0.10603755615428524,False,independent,线性/无显著交互
DeadStoreElimination-initial,gep-const-evaluation,13.910933029225575,8.58137778244591,14.502275419232491,13.021558918463116,8.946165136159907,1.4555464514991672,0.9360665378164091,0.6431031705324759,-0.3753813981560974,-0.7661564034907191,0.015393607178524393,0.05972873978347759,0.10604246849259123,False,independent,线性/无显著交互
ImpossiblePredicates,lsr,13.910933029225575,8.676638329635118,9.026266901172004,8.185580122763719,5.629935332424339,1.4539385693510052,0.5884278290727571,0.40471299233461694,-0.3742761288040817,-0.7645578378376485,0.016005580229485172,0.060159918200783924,0.1066938720227578,False,independent,线性/无显著交互
InstSimplify-before-inline,thinlto-funcattrs,13.910933029225575,8.72924740928054,9.313572270759593,8.509257746167759,5.844358278835109,1.4559781143095516,0.6116956877220673,0.42012697973289476,-0.3756779182807195,-0.768069950554435,0.016714113992995994,0.060584881732014484,0.10733287478670656,False,independent,线性/无显著交互
