ConfigName,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Status,MIR_First_File,MIR_Last_File,MIR_BB_First,MIR_BB_Last,MIR_TermBlocks_First,MIR_TermBlocks_Last,MIR_Goto_First,MIR_Goto_Last,MIR_SwitchInt_First,MIR_SwitchInt_Last,LLVM_LL_File,LLVM_BB,LLVM_br,LLVM_switch,ASM_S_File,ASM_JmpLike
EXP_DBL_0918,2,loop-idiom-vectorize-bytecmp,InstSimplify-after-simplifycfg,416960,6.946947,12.860120,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0918,3,loop-idiom-vectorize-bytecmp,InstSimplify-after-simplifycfg,416960,6.950636,12.816108,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0919,1,promote-alloca-to-vector,InstSimplify-after-simplifycfg,416960,7.011314,12.186739,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0919,2,promote-alloca-to-vector,InstSimplify-after-simplifycfg,416960,7.331416,12.902648,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0919,3,promote-alloca-to-vector,InstSimplify-after-simplifycfg,416960,7.071566,12.944219,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0920,1,replace-with-vec-lib,InstSimplify-after-simplifycfg,416960,7.134533,13.015020,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0920,2,replace-with-vec-lib,InstSimplify-after-simplifycfg,416960,7.197172,12.899246,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0920,3,replace-with-vec-lib,InstSimplify-after-simplifycfg,416960,7.058177,13.864669,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0921,1,vector-combine,InstSimplify-after-simplifycfg,416992,6.881426,12.196474,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0921,2,vector-combine,InstSimplify-after-simplifycfg,416992,6.957747,13.327824,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0921,3,vector-combine,InstSimplify-after-simplifycfg,416992,7.004947,12.660002,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0922,1,advanced-peeling,InstSimplify-after-simplifycfg,416736,7.003127,13.347782,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0922,2,advanced-peeling,InstSimplify-after-simplifycfg,416736,6.981323,12.817728,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0922,3,advanced-peeling,InstSimplify-after-simplifycfg,416736,6.991118,13.222899,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0923,1,lftr,InstSimplify-after-simplifycfg,416944,6.993823,14.055748,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0923,2,lftr,InstSimplify-after-simplifycfg,416944,7.008398,13.447693,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0923,3,lftr,InstSimplify-after-simplifycfg,416944,7.010842,12.821241,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0924,1,licm-promotion,InstSimplify-after-simplifycfg,417024,6.870246,13.042163,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0924,2,licm-promotion,InstSimplify-after-simplifycfg,417024,6.921675,12.434767,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0924,3,licm-promotion,InstSimplify-after-simplifycfg,417024,6.938643,13.321931,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0925,1,loop-level-heuristics,InstSimplify-after-simplifycfg,416960,7.005636,13.279120,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0925,2,loop-level-heuristics,InstSimplify-after-simplifycfg,416960,6.937216,12.874962,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0925,3,loop-level-heuristics,InstSimplify-after-simplifycfg,416960,7.350808,12.045245,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0926,1,lsr,InstSimplify-after-simplifycfg,415776,6.690684,12.624733,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0926,2,lsr,InstSimplify-after-simplifycfg,415776,6.812566,12.363136,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0926,3,lsr,InstSimplify-after-simplifycfg,415776,6.763447,12.147628,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0927,1,machine-licm,InstSimplify-after-simplifycfg,414704,6.915431,12.939709,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0927,2,machine-licm,InstSimplify-after-simplifycfg,414704,6.915511,13.138998,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0927,3,machine-licm,InstSimplify-after-simplifycfg,414704,6.821677,12.821770,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0928,1,postra-machine-licm,InstSimplify-after-simplifycfg,416976,6.933249,12.791594,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0928,2,postra-machine-licm,InstSimplify-after-simplifycfg,416976,6.886654,12.461735,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0928,3,postra-machine-licm,InstSimplify-after-simplifycfg,416976,6.839479,13.185572,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0929,1,preheader-prot,InstSimplify-after-simplifycfg,417008,6.942150,12.557693,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0929,2,preheader-prot,InstSimplify-after-simplifycfg,417008,7.273972,12.778180,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0929,3,preheader-prot,InstSimplify-after-simplifycfg,417008,6.850013,12.882739,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0930,1,block-placement,InstSimplify-after-simplifycfg,409056,7.326066,13.122251,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0930,2,block-placement,InstSimplify-after-simplifycfg,409056,7.301747,12.730834,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0930,3,block-placement,InstSimplify-after-simplifycfg,409056,7.400174,13.128115,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0931,1,branch-fold,InstSimplify-after-simplifycfg,418832,7.005849,13.433925,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0931,2,branch-fold,InstSimplify-after-simplifycfg,418832,6.793747,12.693120,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0931,3,branch-fold,InstSimplify-after-simplifycfg,418832,6.898954,12.958255,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0932,1,cgp-branch-opts,InstSimplify-after-simplifycfg,416960,7.091825,11.965030,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0932,2,cgp-branch-opts,InstSimplify-after-simplifycfg,416960,6.954002,11.894524,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0932,3,cgp-branch-opts,InstSimplify-after-simplifycfg,416960,6.865809,12.194775,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0933,1,cgp-select2branch,InstSimplify-after-simplifycfg,416896,7.115450,12.832223,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0933,2,cgp-select2branch,InstSimplify-after-simplifycfg,416896,7.090132,12.951764,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0933,3,cgp-select2branch,InstSimplify-after-simplifycfg,416896,7.010005,12.836235,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0934,1,chr,InstSimplify-after-simplifycfg,416960,7.013956,13.848562,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0934,2,chr,InstSimplify-after-simplifycfg,416960,7.014166,12.228472,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0934,3,chr,InstSimplify-after-simplifycfg,416960,6.963952,13.601674,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0935,1,early-ifcvt,InstSimplify-after-simplifycfg,416960,6.922887,12.926763,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0935,2,early-ifcvt,InstSimplify-after-simplifycfg,416960,6.938193,13.762321,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0935,3,early-ifcvt,InstSimplify-after-simplifycfg,416960,7.052356,12.333084,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0936,1,early-taildup,InstSimplify-after-simplifycfg,417040,6.942116,13.812259,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0936,2,early-taildup,InstSimplify-after-simplifycfg,417040,7.023649,13.058912,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0936,3,early-taildup,InstSimplify-after-simplifycfg,417040,6.884758,13.105127,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0937,1,ifcvt-diamond,InstSimplify-after-simplifycfg,416960,7.014150,13.057643,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0937,2,ifcvt-diamond,InstSimplify-after-simplifycfg,416960,6.879946,12.940952,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0937,3,ifcvt-diamond,InstSimplify-after-simplifycfg,416960,7.049939,12.222639,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0938,1,ifcvt-forked-diamond,InstSimplify-after-simplifycfg,416960,6.961135,13.352164,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0938,2,ifcvt-forked-diamond,InstSimplify-after-simplifycfg,416960,7.200606,13.138452,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0938,3,ifcvt-forked-diamond,InstSimplify-after-simplifycfg,416960,6.973444,13.967992,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0939,1,ifcvt-simple,InstSimplify-after-simplifycfg,416960,6.909601,12.573615,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0939,2,ifcvt-simple,InstSimplify-after-simplifycfg,416960,6.926471,13.380687,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0939,3,ifcvt-simple,InstSimplify-after-simplifycfg,416960,6.915493,12.861634,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0940,1,ifcvt-simple-false,InstSimplify-after-simplifycfg,416960,6.910220,13.253856,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0940,2,ifcvt-simple-false,InstSimplify-after-simplifycfg,416960,7.147326,13.167099,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0940,3,ifcvt-simple-false,InstSimplify-after-simplifycfg,416960,6.982930,13.171953,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0941,1,ifcvt-triangle,InstSimplify-after-simplifycfg,416960,6.968346,12.125845,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0941,2,ifcvt-triangle,InstSimplify-after-simplifycfg,416960,6.998863,13.710329,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0941,3,ifcvt-triangle,InstSimplify-after-simplifycfg,416960,6.973607,12.656614,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0942,1,ifcvt-triangle-false,InstSimplify-after-simplifycfg,416960,6.908464,12.999835,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0942,2,ifcvt-triangle-false,InstSimplify-after-simplifycfg,416960,7.029524,13.001494,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0942,3,ifcvt-triangle-false,InstSimplify-after-simplifycfg,416960,7.011594,13.525285,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0943,1,ifcvt-triangle-rev,InstSimplify-after-simplifycfg,416960,6.929402,13.482777,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0943,2,ifcvt-triangle-rev,InstSimplify-after-simplifycfg,416960,6.779945,12.691752,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0943,3,ifcvt-triangle-rev,InstSimplify-after-simplifycfg,416960,7.020146,13.274129,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0944,1,tail-calls,InstSimplify-after-simplifycfg,416960,6.905074,13.589323,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0944,2,tail-calls,InstSimplify-after-simplifycfg,416960,6.918877,13.676440,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0944,3,tail-calls,InstSimplify-after-simplifycfg,416960,6.846789,12.794395,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0945,1,tail-duplicate,InstSimplify-after-simplifycfg,416624,6.955562,13.003299,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0945,2,tail-duplicate,InstSimplify-after-simplifycfg,416624,7.090620,13.018134,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0945,3,tail-duplicate,InstSimplify-after-simplifycfg,416624,6.830582,13.345719,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0946,1,cgp-ext-ld-promotion,InstSimplify-after-simplifycfg,417040,7.062382,13.133557,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0946,2,cgp-ext-ld-promotion,InstSimplify-after-simplifycfg,417040,6.815846,13.211102,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0946,3,cgp-ext-ld-promotion,InstSimplify-after-simplifycfg,417040,7.036261,13.578958,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0947,1,cgp-store-extract,InstSimplify-after-simplifycfg,416960,6.959119,12.309636,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0947,2,cgp-store-extract,InstSimplify-after-simplifycfg,416960,7.022084,13.074324,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0947,3,cgp-store-extract,InstSimplify-after-simplifycfg,416960,6.984815,12.652635,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0948,1,memop-opt,InstSimplify-after-simplifycfg,416960,6.981833,12.670425,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0948,2,memop-opt,InstSimplify-after-simplifycfg,416960,7.077410,13.018312,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0948,3,memop-opt,InstSimplify-after-simplifycfg,416960,7.103330,12.634375,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0949,1,separate-const-offset-from-gep,InstSimplify-after-simplifycfg,416960,6.887245,13.027360,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0949,2,separate-const-offset-from-gep,InstSimplify-after-simplifycfg,416960,7.320196,12.948366,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0949,3,separate-const-offset-from-gep,InstSimplify-after-simplifycfg,416960,6.939832,13.196544,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0950,1,adv-copy-opt,InstSimplify-after-simplifycfg,416928,7.004849,13.156424,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0950,2,adv-copy-opt,InstSimplify-after-simplifycfg,416928,7.096846,13.358767,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0950,3,adv-copy-opt,InstSimplify-after-simplifycfg,416928,6.996876,12.608703,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0951,1,cgp-delete-phis,InstSimplify-after-simplifycfg,416960,6.888896,13.067935,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0951,2,cgp-delete-phis,InstSimplify-after-simplifycfg,416960,6.964062,13.205643,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0951,3,cgp-delete-phis,InstSimplify-after-simplifycfg,416960,6.828669,11.723293,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0952,1,cleanups,InstSimplify-after-simplifycfg,416960,7.180728,11.808709,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0952,2,cleanups,InstSimplify-after-simplifycfg,416960,6.990669,12.826343,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0952,3,cleanups,InstSimplify-after-simplifycfg,416960,7.106786,13.016838,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0953,1,constant-hoisting,InstSimplify-after-simplifycfg,416624,6.974778,12.994399,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0953,2,constant-hoisting,InstSimplify-after-simplifycfg,416624,6.941212,12.791888,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0953,3,constant-hoisting,InstSimplify-after-simplifycfg,416624,6.942817,12.669286,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0954,1,copyprop,InstSimplify-after-simplifycfg,417328,6.976484,12.433300,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0954,2,copyprop,InstSimplify-after-simplifycfg,417328,6.936944,12.623718,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0954,3,copyprop,InstSimplify-after-simplifycfg,417328,7.001583,12.704689,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0955,1,demotion,InstSimplify-after-simplifycfg,416960,6.946206,13.228648,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0955,2,demotion,InstSimplify-after-simplifycfg,416960,6.992454,12.324665,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
EXP_DBL_0955,3,demotion,InstSimplify-after-simplifycfg,416960,6.906016,13.680497,Success,cfg_test.workload_b.built.after.mir,cfg_test.workload_b.runtime-optimized.after.mir,80,32,60,27,41,14,11,12,,21,20,0,,18
